Temp Irradiance TheoV PredV TheoP PreP
301.55 616.0 0.498 0.49465197368647135 2.31509508675 2.3138172576280875
301.75 441.0 0.49 0.479788373423593 1.62978259874 1.6227665208024165
302.25 567.0 0.497 0.49100601271038885 2.12670577238 2.1232381901556634
302.75 509.0 0.496 0.4864219146276174 1.90158706987 1.8954711078720339
302.95 496.0 0.495 0.4854932427177811 1.85173926329 1.8450034091417733
302.95 493.0 0.495 0.48527343930652 1.8399598051 1.8331693586779991
302.55 474.0 0.494 0.4833683042265684 1.76306005659 1.7561849867557826
302.75 491.0 0.495 0.4850223381445099 1.83089165054 1.8243535138788645
302.55 493.0 0.494 0.48507399505695753 1.83751257823 1.8313074778574165
302.85 450.0 0.493 0.4816361857362364 1.67089215193 1.663187587477686
303.25 376.0 0.489 0.47561477898652127 1.38475539232 1.3757258448969447
302.95 406.0 0.49 0.47800706736309195 1.49984444021 1.4913758293239185
302.95 385.0 0.489 0.47623455877649334 1.41827804462 1.4096770637206102
303.95 356.0 0.489 0.47459438967980105 1.31030579832 1.3008212336618672
303.65 335.0 0.487 0.4725945757464851 1.22780756122 1.218859036168918
304.05 307.0 0.485 0.4705692970627489 1.12141557658 1.1126803399293155
303.95 285.0 0.483 0.46864605224604383 1.03655906213 1.0285247772427584
304.15 262.0 0.481 0.46689104505687046 0.949206282814 0.9418403895749928
304.45 244.0 0.48 0.46565957065050717 0.881465442014 0.8746537231716236
304.75 229.0 0.479 0.46469722794696494 0.825240483368 0.8189625019362301
304.85 213.0 0.477 0.46347869882665604 0.764798728273 0.7592756347145624
305.15 200.0 0.476 0.4626993382699687 0.716354698585 0.711383017580965
305.25 188.0 0.475 0.4618311807519145 0.671310658553 0.6669534908829824
304.95 181.0 0.474 0.46102598718679744 0.644325103966 0.6404820123100512
305.35 165.0 0.472 0.46008935378209465 0.585142525751 0.5820122396492448
305.65 145.0 0.469 0.45871822457221917 0.511036764569 0.5088568451359253
305.85 134.0 0.467 0.45802672596182575 0.470493509796 0.4688202552500794
306.25 122.0 0.466 0.45743768744876234 0.426667897633 0.4254724836171
306.05 106.0 0.462 0.45592649702212484 0.367538452633 0.36697760804557683
306.35 92.0 0.459 0.4550546380454985 0.316742401694 0.31654241003256645
306.25 78.0 0.455 0.45377840190993274 0.265919934295 0.26591396530638584
306.05 59.0 0.447 0.4519511639596969 0.197777616198 0.19756707342544652
305.55 45.0 0.44 0.4502179833391673 0.148212892324 0.1473301501191701
306.05 35.0 0.434 0.44977349622650137 0.113739267816 0.11209627557532312
306.25 23.0 0.424 0.4488142021635519 0.0728989173211 0.06973050643434368
306.85 13.0 0.411 0.4483249590481094 0.0398301046243 0.034708104467266174
299.85 12.0 0.4 0.4415782776665522 0.0357434150545 0.029035350847113398
299.95 19.0 0.411 0.44207006991479 0.058285892844 0.05343839043937422
299.85 25.0 0.417 0.44235102024786327 0.0779814939991 0.07430352703856147
299.85 32.0 0.423 0.44284305286217357 0.101332666323 0.0987156166759301
299.75 40.0 0.429 0.4433580847251215 0.128338212982 0.12660665033933036
299.75 54.0 0.436 0.44452220588028235 0.176372045274 0.17564982684399844
299.65 61.0 0.439 0.44500512832629463 0.200597765058 0.20018207416359768
299.65 71.0 0.443 0.4458589286822168 0.235553263466 0.2354196793453721
299.65 79.0 0.445 0.44655082588966444 0.263720476895 0.26369303817248374
299.55 90.0 0.448 0.4474160032295798 0.302598261879 0.302591186752198
299.25 85.0 0.446 0.44669028642185654 0.284566090078 0.28456495769544227
299.55 107.0 0.452 0.4489104600432582 0.363317847956 0.36312447823603394
299.45 121.0 0.455 0.450056077093797 0.413583604982 0.41310140982398935
299.45 137.0 0.458 0.4514787945332169 0.471548877875 0.47062779349367995
299.35 180.0 0.465 0.45518074086944343 0.628809968035 0.6264726906158209
299.35 212.0 0.469 0.45801613507665156 0.747284445197 0.7438762240425634
299.35 229.0 0.471 0.45953323080331826 0.81061062741 0.8066962137506756
299.25 211.0 0.468 0.457885107651881 0.743316465725 0.7400087425004438
299.15 220.0 0.469 0.4586034931045781 0.776536802515 0.7729962212070453
299.05 273.0 0.474 0.4631756389030916 0.974639923488 0.9698365784194481
298.95 295.0 0.476 0.4650288315477226 1.05724168786 1.0521511988403351
298.95 313.0 0.478 0.46662420230139956 1.12531383887 1.1200613077127053
298.95 332.0 0.479 0.4683058824876643 1.19740607684 1.1920560806523164
298.85 350.0 0.48 0.469804249321027 1.26546397821 1.2601855264414177
298.85 369.0 0.481 0.47148146385593176 1.33791165909 1.332743056734588
298.85 245.0 0.471 0.46065749302242853 0.868984842407 0.8649780027054584
298.85 199.0 0.466 0.45666253711531485 0.697864258595 0.6951840805772177
298.75 206.0 0.467 0.45720727245507037 0.723544874589 0.7206898568934086
298.65 210.0 0.467 0.4574913859966167 0.738119868151 0.7351979021204053
298.35 217.0 0.468 0.45785434820355286 0.763325839188 0.7603237641790016
298.45 227.0 0.469 0.45884611843720874 0.800739329834 0.7974392449279721
298.45 234.0 0.47 0.45948333015932097 0.826794119282 0.8233325340786007
298.35 409.0 0.483 0.4746537671529195 1.4885723057 1.484329393549014
298.35 510.0 0.488 0.48345750706725005 1.87781927376 1.8758915339373108
298.35 526.0 0.489 0.48485723428276284 1.93987476371 1.9383452675093535
298.35 549.0 0.49 0.4868658581546123 2.02922190428 2.028246491309229
298.35 570.0 0.491 0.4886991118207154 2.11096735022 2.1104224213624083
298.25 584.0 0.492 0.4898324052926518 2.16480659574 2.1645339343433174
298.35 594.0 0.492 0.4907964440620626 2.20456954527 2.2043926115471337
298.45 606.0 0.493 0.49193288679803937 2.25219593294 2.2521214794910382
298.55 623.0 0.494 0.4935044881773348 2.31946691472 2.3194758709674153
298.55 641.0 0.494 0.4950726990978073 2.39000088259 2.389960312844415
298.65 485.0 0.488 0.481577983921128 1.78287675176 1.7801320975880972
298.55 379.0 0.482 0.47226857811064427 1.37473891206 1.370035793911708
298.55 525.0 0.489 0.4849931678436673 1.93727528664 1.9356656864391069
298.55 541.0 0.49 0.4863921362608912 1.999463224 1.9982383702331645
298.45 469.0 0.487 0.48004029921009655 1.71986759135 1.7168823666095168
298.55 436.0 0.485 0.4772662674833127 1.59327296767 1.5894675847690785
298.55 516.0 0.489 0.48424203496738216 1.90236525598 1.9005277184169131
298.35 434.0 0.485 0.4769324843087964 1.58450241439 1.5808232489147507
298.35 580.0 0.492 0.4896552585306515 2.14993189675 2.149602608448736
298.65 632.0 0.494 0.49445206225656 2.3555193656 2.355514924168371
298.65 728.0 0.498 0.5028091245603992 2.73316665311 2.729764628074937
298.65 742.0 0.498 0.5040133288030482 2.78847061442 2.783873859989203
298.65 757.0 0.499 0.5052994805312419 2.84774373967 2.841656952018844
298.65 762.0 0.499 0.5057134369847711 2.8675348159 2.860897765377959
298.45 759.0 0.498 0.5052536782929682 2.8537518673 2.8471982691121798
298.45 770.0 0.499 0.5061854376638308 2.89724441094 2.889372051103104
298.15 776.0 0.498 0.5064174700938656 2.91804526113 2.908838659857025
298.35 780.0 0.499 0.5069117826894778 2.93583787003 2.926495698205392
298.35 779.0 0.499 0.5067973746734334 2.93187965478 2.92275261700535
298.25 774.0 0.498 0.506248945719932 2.91110538284 2.9025811490986726
298.25 779.0 0.499 0.5066540461676321 2.93088380027 2.921708929306564
298.35 779.0 0.499 0.5067156605067439 2.93187965478 2.9229482734539523
297.95 785.0 0.498 0.5068565819092106 2.95165551405 2.941080758042856
298.45 791.0 0.499 0.507784025967662 2.98036693111 2.969980725340254
298.55 790.0 0.499 0.5077539318809747 2.97739030411 2.9674627588569913
298.65 778.0 0.499 0.5067742622967237 2.93086625984 2.922905261828435
298.65 779.0 0.499 0.5068338791483498 2.93482447508 2.9267919845632746
298.65 778.0 0.499 0.5067207602340278 2.93086625984 2.9230241463861097
298.65 771.0 0.499 0.5060911736329432 2.90315875312 2.8962485642903113
298.65 767.0 0.499 0.505723187323222 2.88732589213 2.8809359699822115
298.15 766.0 0.498 0.5051786379539025 2.87854243162 2.871496871676666
298.55 766.0 0.499 0.5055052069531702 2.88239313821 2.876056659436491
298.55 763.0 0.499 0.5052264021343023 2.87051849247 2.8645664779779794
298.45 765.0 0.498 0.505291551347772 2.87745356501 2.871171599301438
298.45 758.0 0.498 0.5046670972247581 2.84980158435 2.844303218972014
298.25 755.0 0.498 0.5042148029476992 2.83605000677 2.8306019867189427
298.35 750.0 0.498 0.5038540290996544 2.81725237949 2.8124711589401707
298.45 739.0 0.498 0.5029798767987963 2.77474620829 2.771092251854244
298.95 725.0 0.498 0.5022000993565476 2.72407611572 2.7219006262872187
299.15 721.0 0.498 0.5020195930625235 2.71008244501 2.7083099646307547
299.05 708.0 0.498 0.5008068621813365 2.65782827673 2.656619145431439
299.35 695.0 0.498 0.4999459130468383 2.60915682558 2.6085611490953386
299.35 682.0 0.497 0.4988265968640367 2.55787094909 2.557574787484304
299.85 682.0 0.498 0.4992566835710767 2.56214754536 2.5619779229326327
300.15 674.0 0.498 0.4988283402887773 2.53307845896 2.5330461038222762
300.15 657.0 0.498 0.4973691601831188 2.46592364879 2.4659336134519703
300.85 640.0 0.498 0.4965215209634736 2.4044734679 2.40421412000953
300.75 584.0 0.496 0.4916383914387353 2.18296068951 2.1814832044166974
300.95 616.0 0.497 0.4945651244959879 2.31048806556 2.309754895496517
301.15 612.0 0.498 0.4944024891757099 2.29622496406 2.29532382823304
301.15 599.0 0.497 0.4932969491180995 2.24496978804 2.24370993351504
301.25 582.0 0.496 0.49193525048254777 2.17870158823 2.176915042868944
301.65 569.0 0.497 0.49117988787882266 2.13036201582 2.127910943560401
301.75 553.0 0.496 0.4899097128821842 2.06808822538 2.0650204524521105
301.55 537.0 0.495 0.48837543644708387 2.00385153441 2.00040214927404
301.55 523.0 0.494 0.4871880905939371 1.94891162102 1.9450175910708771
301.25 509.0 0.493 0.4857341897353619 1.89217543139 1.8880700581894578
301.75 490.0 0.493 0.4845594541887465 1.82093869079 1.8158557495726224
301.85 472.0 0.492 0.48311925080016305 1.75118091999 1.7455222627746776
302.05 456.0 0.492 0.48194118220130094 1.68987621524 1.6836529713547448
302.15 438.0 0.491 0.48050477561240723 1.62027236841 1.6135817669094032
302.25 425.0 0.49 0.47949936844003366 1.57019708716 1.5632118140831521
302.35 405.0 0.489 0.47789212539062864 1.49299364598 1.4856580437188884
302.45 392.0 0.489 0.4768887714314884 1.44305335129 1.4355330538509874
302.65 371.0 0.488 0.47529160518843866 1.36266091456 1.3549079803626038
302.75 351.0 0.486 0.4736916357000538 1.28582636166 1.2780594014207067
302.75 328.0 0.485 0.47174024248057134 1.19723761769 1.1896756029562567
303.05 314.0 0.484 0.47084614267075714 1.14459676287 1.137055410182229
303.15 293.0 0.483 0.4691656634681995 1.06443085958 1.057273246577018
303.95 264.0 0.481 0.4674633982362131 0.956220491734 0.949431190851196
304.25 260.0 0.481 0.4674525777507758 0.941880645294 0.9351071037856951
303.95 241.0 0.479 0.4655784032316666 0.868614839335 0.8627136398046645
304.05 209.0 0.476 0.4629658624136546 0.747693477143 0.7430946820877998
304.65 187.0 0.474 0.46170540171596325 0.666231345745 0.6624474313131476
305.15 143.0 0.468 0.45846309231348986 0.502773836314 0.5009418721203899
305.85 142.0 0.469 0.45911991641410926 0.500206848772 0.49830391391602846
305.85 142.0 0.469 0.45917914297168894 0.500206848772 0.4983255319108054
305.75 119.0 0.464 0.457157086630627 0.414913402214 0.4140235832592833
305.55 107.0 0.461 0.4559613776761187 0.370594448778 0.3701270993507865
305.85 88.0 0.457 0.4546592570688704 0.301708176242 0.30163409239505695
306.45 67.0 0.451 0.4534773652645111 0.226565266001 0.22650323183723542
306.85 40.0 0.439 0.4515433244932242 0.13137855247 0.13015295068906335
307.05 27.0 0.429 0.4505299235438671 0.086650886349 0.08403732327978079
306.95 22.0 0.424 0.4498294478857657 0.0696969595699 0.06632497925225878
306.95 14.0 0.413 0.4489401817677995 0.0431112747058 0.03810906903033821
299.15 13.0 0.401 0.441265454257353 0.0388303407532 0.0321458174251365
299.05 20.0 0.411 0.4415738315879579 0.0613656277573 0.05644705060913283
299.05 29.0 0.42 0.4422037561401015 0.0910418644488 0.08775744792291404
299.05 40.0 0.428 0.4430550674667758 0.128038500141 0.12611229286932607
299.05 47.0 0.432 0.44359633156618766 0.151897804603 0.15058813944798816
299.05 55.0 0.435 0.44424295423562493 0.179410710885 0.1786197511346649
298.95 72.0 0.442 0.4455884808316463 0.238508652949 0.23833206394928177
298.85 74.0 0.442 0.4456486066613712 0.245440096494 0.24530165038787113
298.65 93.0 0.448 0.4470941747780055 0.312328016879 0.3123273094390064
298.45 118.0 0.453 0.4490829561423777 0.401414605268 0.401127078125598
298.25 138.0 0.457 0.4506459875274805 0.473276087774 0.4725561149474176
298.05 158.0 0.46 0.4522175828576336 0.545603485177 0.5443606171198274
297.95 171.0 0.461 0.4532818341651972 0.592893858488 0.5912878385366985
297.85 174.0 0.462 0.4534726611404697 0.603669503034 0.6020090096711607
297.75 201.0 0.465 0.45575949470309424 0.702672662195 0.7002461969039847
297.55 202.0 0.465 0.4556826751111621 0.705883618221 0.7035040313161256
297.45 200.0 0.464 0.4554448845564357 0.698278788162 0.695999833231392
297.35 210.0 0.465 0.4562502075469077 0.734907650185 0.7324016012269334
297.15 243.0 0.469 0.45896004403347485 0.856605400348 0.8533954779697961
297.25 275.0 0.472 0.4618727109044265 0.976257169332 0.9724482934495303
297.15 306.0 0.474 0.4645018779356596 1.09220680227 1.0881264275146754
297.15 331.0 0.476 0.46670039087258386 1.18642016229 1.1822587631425865
297.05 353.0 0.477 0.46854094479273833 1.26919111177 1.265151134581466
297.05 370.0 0.479 0.470038478611986 1.3336464218 1.3297313319955943
297.25 390.0 0.48 0.47198287333486916 1.41062926429 1.4068069856288488
297.35 407.0 0.481 0.4735681875405011 1.47593784901 1.4723097884150533
297.25 252.0 0.47 0.4600518901905851 0.890387070398 0.8870931686059612
297.55 171.0 0.461 0.4533422164888845 0.59209681901 0.5907399764467886
297.45 175.0 0.461 0.4536264166063402 0.606521326774 0.6050851802697449
297.25 177.0 0.461 0.4536455751214168 0.613425482141 0.6119921084849775
297.15 181.0 0.461 0.45393077541154025 0.627845837454 0.626346717892016
296.95 185.0 0.462 0.45412487103851634 0.642063112631 0.6405196848837333
296.75 188.0 0.462 0.454238038806879 0.652614845687 0.6510580664363788
296.55 389.0 0.479 0.47145321338835144 1.40350929595 1.4002542606687987
296.35 555.0 0.487 0.48562937803893125 2.03880275147 2.038579158655448
296.45 563.0 0.488 0.4864127437251554 2.07042968731 2.0702758351444377
296.65 580.0 0.489 0.4880625722283265 2.13769314347 2.137647450573882
296.75 599.0 0.49 0.4897942960588394 2.21216243549 2.21216896609458
296.25 620.0 0.49 0.4911631438238525 2.28994693685 2.289744701896219
296.65 637.0 0.491 0.49298386988845583 2.35922018171 2.358823940486732
296.65 655.0 0.492 0.4945330401940927 2.42937556587 2.4285097631509727
296.45 651.0 0.491 0.49400291341092284 2.41214887947 2.4113187150828757
296.45 661.0 0.492 0.494858199953256 2.45112284572 2.449952763378671
296.35 563.0 0.488 0.4863016140960113 2.06972084557 2.069589873976449
296.35 358.0 0.477 0.4686098946412371 1.28509981864 1.281708103898184
296.35 500.0 0.485 0.4808903216777768 1.82677413789 1.8256461110697637
296.35 557.0 0.487 0.4858192704390804 2.04652880688 2.0463369816681545
296.35 586.0 0.489 0.488324589153458 2.15876127382 2.158776616030825
296.45 444.0 0.482 0.4761618687617793 1.61263892569 1.6103447990346478
296.35 436.0 0.481 0.47539863389470816 1.58152104892 1.5791575576838033
296.35 424.0 0.481 0.47437876872551826 1.53573584171 1.5331698192755872
295.95 565.0 0.487 0.4862078927059227 2.07466927558 2.0746110352964786
295.95 608.0 0.489 0.4899188801137 2.24108174866 2.240954259577966
296.35 755.0 0.495 0.5029453839275565 2.81797270939 2.8084703080075424
296.35 755.0 0.495 0.5029195545415814 2.81797270939 2.80853320028766
296.15 752.0 0.494 0.5024592154991143 2.80431407427 2.7949721900317983
296.35 760.0 0.495 0.503297007326581 2.83760513971 2.8275524355274855
296.35 759.0 0.495 0.5031838541751767 2.83367865365 2.8238442638569157
296.35 753.0 0.495 0.5026407810152139 2.81011973726 2.8012230876424735
296.25 762.0 0.495 0.5033021020031989 2.84449017343 2.834136228401202
295.85 774.0 0.494 0.5039504715270955 2.88768071629 2.8745476640042678
296.05 766.0 0.495 0.5034055492836667 2.85823902178 2.847021605670116
296.05 762.0 0.494 0.5030329790909693 2.84255929905 2.8320404615495525
296.05 780.0 0.495 0.5045492842912775 2.91320982669 2.8997275690303552
295.95 773.0 0.495 0.5038243195272714 2.88473515423 2.8723840577830635
295.85 770.0 0.494 0.5034453615502834 2.87200650121 2.86002138249421
295.75 777.0 0.494 0.5039220466775959 2.89847535334 2.885143896415299
295.75 771.0 0.494 0.5033713460719078 2.87496403072 2.8627762427716292
295.85 770.0 0.494 0.5033436557724186 2.87200650121 2.8603046560351006
295.45 766.0 0.494 0.5026010197437365 2.85244588317 2.840661386695205
295.85 761.0 0.494 0.5025090097442244 2.83673951728 2.8266128790798124
295.45 772.0 0.494 0.5030528927812182 2.87595720579 2.8633117470414784
295.75 774.0 0.494 0.5034685800069627 2.88671969203 2.8744801525957975
295.55 763.0 0.494 0.5023074327539114 2.84167245508 2.8309173362308617
295.75 762.0 0.494 0.5023788243013567 2.83969704679 2.829541569859645
295.95 765.0 0.494 0.5027940767919067 2.85336779817 2.8432269159855306
296.05 759.0 0.494 0.5023457719764101 2.83080363774 2.8217855404872774
295.95 759.0 0.494 0.502225004258914 2.82985647555 2.8207157473744227
296.05 747.0 0.494 0.5012670990430204 2.7837809925 2.776435326296312
296.35 732.0 0.494 0.500246691377803 2.72780329199 2.722565316127816
297.05 725.0 0.495 0.5002942938345123 2.70676077979 2.7029852092502344
296.75 719.0 0.494 0.4994842391714644 2.68050282878 2.6769094700951865
297.75 712.0 0.496 0.4998220394394644 2.66199409549 2.6598034334645915
298.05 707.0 0.496 0.49967162068292215 2.64502329004 2.6433100985679134
298.25 694.0 0.496 0.49874402369866505 2.59564459579 2.594625319661979
298.35 683.0 0.496 0.4978945764763972 2.55324088196 2.552641925691762
298.45 667.0 0.495 0.4966203799162475 2.49123339587 2.491000147115536
298.75 655.0 0.495 0.4958783103464944 2.44657592236 2.4465336725200726
298.65 644.0 0.495 0.49484311076523313 2.40257031455 2.4025797221139205
298.25 636.0 0.494 0.493780779326008 2.36801775629 2.3680278023409884
298.75 622.0 0.494 0.4930613214825781 2.31711370841 2.317034035309422
298.85 606.0 0.493 0.49179232622469743 2.25519447909 2.2549415563488218
299.05 595.0 0.493 0.49104527860522573 2.21364520039 2.213152590828836
298.95 580.0 0.493 0.4896728270641581 2.15425470841 2.1535049319870194
299.35 569.0 0.493 0.4891182939156375 2.11413164554 2.1129624279520787
299.45 554.0 0.492 0.48793790287341127 2.05622243178 2.054627492657675
299.55 539.0 0.492 0.48675741481483953 1.99835803566 1.9963015242058408
299.65 517.0 0.491 0.48498034352637553 1.91326837524 1.9105327148360378
299.35 513.0 0.49 0.4843602010549746 1.89579056946 1.89313126636645
300.45 496.0 0.491 0.4839610010416516 1.83646187694 1.8326269424323707
300.45 476.0 0.49 0.4822615006100892 1.75861223462 1.7542355646743666
301.25 458.0 0.491 0.48149593968681603 1.69317244263 1.6877867182618815
301.15 443.0 0.49 0.4801324606787964 1.63431003642 1.6286748887131968
301.45 423.0 0.489 0.47872421837443224 1.55829147151 1.5520620491203483
301.55 409.0 0.488 0.4776385953564644 1.50453390382 1.4980453124986557
301.85 390.0 0.488 0.47631878998204136 1.43244985111 1.4255678163538652
302.05 374.0 0.487 0.4751629404489302 1.37154985324 1.3644487266866954
302.35 355.0 0.486 0.4738495948539419 1.29955646683 1.2922656727986321
302.75 338.0 0.486 0.47280839223817667 1.23571012133 1.2282848011035958
302.95 324.0 0.485 0.47183494315155 1.18264228824 1.175257455624587
303.15 299.0 0.483 0.4699233778738414 1.08741865072 1.0803629250506777
302.95 283.0 0.481 0.4683876773017272 1.02550243129 1.0189583024814832
302.65 254.0 0.478 0.4656363963271388 0.914152598342 0.9085888086696186
302.45 244.0 0.477 0.46460636384286597 0.875675805916 0.8705366694216493
302.65 227.0 0.476 0.46337734686452475 0.8120000918 0.8073952888239686
302.05 207.0 0.472 0.46108995120166557 0.735279896178 0.731643251752572
302.15 193.0 0.471 0.4600147518416014 0.683149581285 0.6800287732489991
302.65 174.0 0.469 0.45891836305472966 0.61340392485 0.6109142510616189
302.75 157.0 0.467 0.4575904797759837 0.550507549679 0.5486850866502595
303.25 136.0 0.464 0.4563274593919951 0.473853128342 0.4727365549869962
303.35 121.0 0.461 0.4551698728625247 0.418970479401 0.41833666503340156
303.75 104.0 0.458 0.4541434796150614 0.357507114151 0.3572738247406564
304.05 90.0 0.455 0.4532673697129256 0.307143991002 0.3071085351908894
304.05 70.0 0.449 0.451566701520121 0.23545338462 0.23535532378219626
304.35 46.0 0.439 0.4498152280209346 0.15110828302 0.15004756854663723
304.25 33.0 0.43 0.44856055356481517 0.10623075571 0.1039577203039079
304.45 30.0 0.428 0.4484322034518621 0.0960796656258 0.09347336076996987
304.55 22.0 0.421 0.4477637126092193 0.0691519590394 0.06532679508997638
304.75 13.0 0.408 0.4470776379394388 0.0395574853825 0.03378110456239769
304.95 10.0 0.402 0.4468412388766801 0.0299382760677 0.02337714893250128
299.95 14.0 0.404 0.4422004102151083 0.0421275649775 0.035848714945152425
299.85 20.0 0.412 0.44247470299627384 0.0615298125275 0.056710295591920486
299.75 29.0 0.421 0.4430394033885101 0.0912549541029 0.08803158152921549
299.45 36.0 0.426 0.44326901211123526 0.114661042102 0.11232077840021405
299.65 45.0 0.431 0.4441813345225363 0.145349761336 0.1439150004130436
299.55 58.0 0.437 0.44516366945656266 0.190104934096 0.1894774689012529
299.55 74.0 0.443 0.44652499869024903 0.246014701535 0.24589025384124463
299.55 88.0 0.448 0.4477295054229386 0.295490925486 0.29549316297495626
299.45 104.0 0.451 0.4490201148671417 0.352442023115 0.3523458688763497
299.35 120.0 0.455 0.4503154360979551 0.409836906411 0.40946334563209075
299.25 139.0 0.458 0.4518779589329921 0.478500580539 0.4776576809222087
299.25 157.0 0.461 0.45345541117973065 0.54414603325 0.5427589726337414
298.95 174.0 0.463 0.4546507375305266 0.605903081181 0.6040330451306193
299.05 188.0 0.465 0.4559828669010346 0.657673093966 0.6553299713894838
298.95 208.0 0.468 0.4576369117717547 0.731440006094 0.7284994102289959
298.85 225.0 0.469 0.4590321766102962 0.794360519185 0.7909586674396197
298.65 244.0 0.471 0.4605005133724119 0.864673761089 0.8608508578126842
298.65 262.0 0.473 0.4620780218748046 0.932046687873 0.9278325857996952
298.35 276.0 0.474 0.4630162669412804 0.983619839169 0.9792986472521288
298.25 295.0 0.475 0.46458207440750526 1.05476660536 1.0502239437502148
298.35 312.0 0.477 0.46616629635611057 1.11927342351 1.114537492665355
298.15 332.0 0.478 0.4677186802195772 1.19419682696 1.1894728698068646
297.75 350.0 0.478 0.46890539764451494 1.26080021027 1.2563162501885767
297.85 371.0 0.48 0.47083015154738433 1.34105611998 1.3366247691378967
297.55 386.0 0.48 0.47185302714734306 1.39679849695 1.3927016165768031
298.05 266.0 0.472 0.46198847758155887 0.945151357309 0.9412261213886361
298.05 175.0 0.462 0.4541607592507678 0.607744889434 0.6061628186713645
297.95 179.0 0.462 0.45443413071546873 0.622199130572 0.620537683499171
297.95 185.0 0.463 0.45497363992966394 0.644228372126 0.6423997190660233
298.05 183.0 0.463 0.4549185461507648 0.63709680792 0.635309651828006
298.15 187.0 0.464 0.45537928747621165 0.652015381313 0.6500974045266479
298.15 190.0 0.464 0.4556607012671203 0.663057136067 0.6610609348595629
297.85 361.0 0.479 0.4701096310712764 1.30301095296 1.298650839347886
298.05 532.0 0.489 0.48501103583225885 1.96119466786 1.9598884504045166
298.05 549.0 0.49 0.48647774136641514 2.02718211989 2.0262636409205967
298.15 559.0 0.49 0.4874346349116218 2.06673513146 2.065995066816144
298.05 578.0 0.491 0.4889792414731916 2.13999548824 2.1396161136491716
297.45 594.0 0.491 0.4898032531079314 2.19791261475 2.197847107498129
297.35 609.0 0.491 0.4910026297679198 2.2555822931 2.2555823592000253
297.65 633.0 0.493 0.4933436354956172 2.35152248997 2.35147864120077
297.35 641.0 0.492 0.4937537378660124 2.38039335925 2.3802034559513703
297.55 658.0 0.493 0.4953972348449639 2.4484799855 2.4480232002702778
297.55 616.0 0.492 0.49178170725130443 2.28439045577 2.284397292922032
297.75 346.0 0.478 0.4687522453321704 1.24563366207 1.2413052334521972
297.75 455.0 0.485 0.4781375716280786 1.66197173661 1.6590408959762004
297.75 560.0 0.49 0.4871718130196936 2.0678534144 2.067272099046761
297.65 633.0 0.493 0.49335844756759717 2.35152248997 2.3514761870947707
297.55 579.0 0.49 0.4886244305555758 2.14028894732 2.1400549834411815
297.55 389.0 0.481 0.4722950922946011 1.40823084324 1.4043337810183232
297.25 409.0 0.481 0.47375335497160864 1.4830781761 1.4796302743087626
297.45 545.0 0.489 0.4856345845956477 2.00758622707 2.006849268104707
297.35 578.0 0.49 0.488383774279835 2.13496766326 2.1347676685334336
297.45 753.0 0.496 0.5035147699155103 2.82054493635 2.813785063035633
297.35 770.0 0.497 0.5048652583951908 2.88657653833 2.87746629211336
297.25 781.0 0.497 0.5056978907269722 2.92896055092 2.918041136175114
297.25 788.0 0.497 0.5062751250925044 2.95655700551 2.944550577517478
296.95 791.0 0.497 0.5062322851226988 2.96539548202 2.9522609959150663
297.15 787.0 0.497 0.5060464144176199 2.95162567437 2.9397102952295673
297.15 799.0 0.497 0.5070499263820664 2.99893388224 2.9849619132124383
297.15 803.0 0.498 0.507363875984946 3.01470432089 3.000067728980236
297.05 802.0 0.497 0.5071594256215719 3.00976476138 2.9951425088087875
296.95 805.0 0.497 0.5072949044868255 3.0205883912 3.0052122767086624
296.75 806.0 0.497 0.50716626813671 3.02250191925 3.006502756248407
297.25 808.0 0.498 0.507768005344926 3.03548849332 3.0204607085218877
297.25 806.0 0.498 0.5075690022263355 3.02758792742 3.0130459592429193
297.25 803.0 0.498 0.5072855432283286 3.01573707857 3.001859953064333
296.95 799.0 0.497 0.5066409689329103 2.99693428726 2.9831617652393154
296.75 809.0 0.497 0.5072817916229145 3.03432897121 3.0181835952708522
296.65 801.0 0.497 0.5064768925362015 3.00176464911 2.987090543526744
296.95 792.0 0.497 0.5059606785269599 2.96933783267 2.9570697546438613
296.95 796.0 0.497 0.506276819913551 2.9851072353 2.972207596814281
296.95 796.0 0.497 0.5062511594307226 2.9851072353 2.972283353552714
296.85 788.0 0.497 0.5054518781568467 2.95255770112 2.940985744425093
296.85 784.0 0.496 0.5050887539357876 2.93680854039 2.9259425413619855
296.85 779.0 0.496 0.5046393816133754 2.91713644859 2.9070915193810967
297.35 774.0 0.497 0.5046585031140176 2.90234594095 2.893967039727944
298.25 764.0 0.498 0.5046304857882279 2.87160255333 2.865856257179585
298.35 755.0 0.498 0.5039437218077698 2.83700379424 2.8323079872557817
298.45 747.0 0.498 0.5033441495424622 2.80634847189 2.802492628127297
